Flight date,Arrival date,Flight number,Day of week,Origin,Destination,Aircraft fleet type,Tail number,PAF,Adjusted PAF,Block time scheduled,Block time planned,Block time actual,Enroute time planned,Enroute time actual,Taxi out time scheduled,Taxi out time planned,Taxi out time actual,Taxi out actual (lbs),Taxi in time scheduled,Taxi in time planned,Taxi in time actual,Arrival time planned,Additional fuel (lbs),Additional fuel (mins),Total fuel planned,Total fuel actual,Converted to Gallons,Take off fuel,Enroute fuel planned,Enroute fuel actual,Arrival fuel planned,Arrival fuel actual,Alternate planned,checAlternate actual,Alternate fuel (min),Alternate fuel (lbs),Alternate distance,Payload weight forecast,Payload weight planned,Payload weight actual,Takeoff weight planned,Takeoff weight actual,Contingency fuel (lbs),Contingency fuel (min),Extra fuel (lbs),Dispatcher remarks,Contingency fuel %,Additional Fuel Actual (lbs),Additional Fuel Actual (min),Extra fuel actual (lbs),Extra fuel reason taxi,Extra fuel reason previous fuel on board,Extra fuel reason delays,Extra fuel reason tankering,Extra fuel reason operational needs,Extra fuel other reason,Fuel impact of adding 5000,Fuel impact of reducing 5000,Payload expected en-route fuel,Enroute Weather Indicator,Turnover Notes,Metar Value,Low Visibility Indicator,Carbon
8/13/2021,8/13/2021,UPS2610,Friday,SDF,ONT,B747-8F,N612UP,99,99,241,247,244,215,215,10,24,19,0,14,8,10,232700Z,12900,50,92500,93000,46500,93000,63400,63100,25800,28300,0,None,0,0,0,100000,100000,75000,612600,589000,0,0,900,ADDITIONAL FUEL FOR POSSIBLE DEP AND ENROUT WEATHER EXTRA FUEL FOR POSSIBLE TAXI DELAYS,0,1700,7,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,61400,TRUE,null,null,FALSE,21.105
8/13/2021,8/13/2021,UPS2406,Friday,SDF,ONT,B767-300W,N353UP,102,102,240,245,235,223,219,12,14,11,0,6,8,5,231600Z,6400,50,50200,50200,25100,50200,35400,35800,13600,13800,0,None,0,0,0,73000,73000,68900,304200,300400,0,0,900,ADDTL FOR ENROUTE TS. EXTRA FOR TAXI.,0,810,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,34990,TRUE,null,null,FALSE,21.105
8/17/2021,8/17/2021,UPS0918,Tuesday,SDF,ONT,B767-300W,N313UP,78,78,244,249,236,227,215,12,14,13,0,7,8,8,114700Z,4200,30,51200,51600,25800,51600,38200,37800,11800,13200,0,None,0,0,0,89000,103000,83400,333600,313900,0,0,500,EXTRA FUEL FOR TAXI DELAYS,0,1168,9,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,36632,FALSE,null,null,FALSE,21.105
8/13/2021,8/13/2021,UPS0916,Friday,SDF,ONT,MD11-PW,N294UP,95,95,244,245,234,225,214,14,12,13,0,7,8,7,103300Z,9600,45,84400,84600,42300,84600,62000,55400,20700,28000,0,None,0,0,0,89000,101000,99000,441700,439000,0,0,1000,15 MINS ADDTL FUEL FOR ENROUTE WX EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,61840,TRUE,null,null,FALSE,21.105
8/13/2021,8/13/2021,UPS0918,Friday,SDF,ONT,B767-300W,N329UP,78,78,244,257,230,235,212,12,14,10,0,7,8,8,115500Z,4100,30,56600,59100,29550,59100,44000,41700,11300,17700,0,None,0,0,0,84000,89000,99200,325900,338800,0,0,400,EXTRA FUEL FOR TAXI DELAYS,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,44816,FALSE,null,null,FALSE,21.105
8/11/2021,8/12/2021,UPS2964,Wednesday,SDF,ONT,MD11-PW,N276UP,103,103,249,240,251,220,220,15,12,21,0,8,8,10,005900Z,11700,55,81100,80000,40000,80000,56800,51800,22600,26400,0,None,0,0,0,109000,105000,90100,441100,424100,0,0,700,25 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. EXTRA FUEL FOR EXPECTED TAXI DELAYS.,0,0,0,100,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,500,-500,55310,FALSE,null,null,FALSE,21.105
9/8/2021,9/8/2021,UPS0916,Wednesday,SDF,ONT,MD11-PW,N275UP,102,102,244,234,235,214,213,14,12,15,0,7,8,7,102900Z,8100,37,80000,82000,41000,82000,55000,53000,23300,27400,KLAX,None,17,4400,59,100000,108000,117800,446000,457700,0,0,700,#NAME?,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-500,56176,TRUE,null,00000KT 8SM FEW150 22/17 A2990 RMK AO2 SLP106 T02220167,FALSE,21.105
8/7/2021,8/7/2021,UPS0908,Saturday,SDF,ONT,B747-400F,N570UP,258,81,237,250,241,218,215,14,24,10,0,10,8,16,110300Z,7200,30,145000,144600,72300,144600,76800,73600,64200,68900,0,None,0,0,0,87000,92000,80200,585500,575100,0,0,44100,EXTRA FUEL EQUALS FOB,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,400,-400,75856,FALSE,null,null,FALSE,21.105
9/6/2021,9/7/2021,UPS2964,Monday,SDF,ONT,B747-400F,N582UP,90,90,241,241,221,209,206,10,24,9,0,14,8,6,003900Z,12000,45,98700,97700,48850,97700,69400,62400,25300,34600,0,None,0,0,0,106000,150000,56400,598000,503000,0,0,0,15 MIN ADDTL FOR ATC DELAYS,0,2360,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,60040,FALSE,null,25012KT 10SM FEW120 32/16 A2988 RMK AO2 SLP099 T03170156,FALSE,21.105
9/2/2021,9/2/2021,UPS0916,Thursday,SDF,ONT,MD11-PW,N280UP,102,102,244,227,231,207,209,14,12,13,0,7,8,9,101400Z,8900,40,88500,88400,44200,88400,62600,56000,24100,31200,KLAX,None,17,4600,59,96000,105000,83600,449300,428100,0,0,0,10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,60888,FALSE,null,24005KT 10SM OVC014 19/14 A2991 RMK AO2 SLP113 T01940144,FALSE,21.105
9/2/2021,9/2/2021,UPS0918,Thursday,SDF,ONT,B767-300W,N355UP,109,109,244,253,252,231,229,12,14,14,0,7,8,9,115000Z,6300,45,57600,57700,28850,57700,39600,37900,16800,19600,KLGB,None,16,2900,55,87000,94000,73800,332300,312400,0,0,500,MEL 78-31-1 THRUST REVERSERS MEL 36-11-8-1-1A-1 ENGINE PRESSURE REGULATING VALVE SYSTEMS -APPROPRIATE PERFORMANCE ADJUSTMENTS ARE APPLIED ADDTL FUEL FOR ARRIVAL DELAYS AND MEL REQUIREMENT EXTRA FUEL FOR TAXI DELAYS,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,37984,FALSE,null,VRB03KT 9SM OVC014 19/14 A2992 RMK AO2 SLP117 T01940144 10194 20189 53004,FALSE,21.105
9/5/2021,9/6/2021,UPS1414,Sunday,SDF,ONT,A300-600R,N139UP,75,75,247,237,243,217,217,13,12,20,0,8,8,6,005500Z,4500,30,58800,59100,29550,59100,45100,44800,12300,13200,0,None,0,0,0,71000,80000,78600,317800,316200,0,0,0,FLIGHT PLANNED USING U3W DATABASE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,44960,FALSE,null,24011KT 10SM FEW250 38/M01 A2981 RMK AO2 SLP073 T03781006,FALSE,21.105
9/6/2021,9/7/2021,UPS2416,Monday,SDF,ONT,B747-400F,N581UP,90,90,241,241,223,209,206,10,24,11,0,14,8,6,001000Z,12200,45,100000,100000,50000,100000,70600,62300,25500,36300,0,None,0,0,0,104000,150000,58400,598900,500800,0,0,0,15 MIN ADDTL FOR ATC DELAYS MEL 22-10-1-1 CAT 1,0,860,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,61440,FALSE,null,26012KT 10SM FEW120 33/16 A2987 RMK AO2 SLP096 T03280156 10361 20294 55009,FALSE,21.105
9/6/2021,9/6/2021,UPS2916,Monday,SDF,ONT,B767-300W,N343UP,85,85,240,240,231,218,214,12,14,10,0,6,8,7,223400Z,5500,40,49700,49900,24950,49900,36300,36500,12200,13000,0,None,0,0,0,91000,92000,84400,322500,314400,0,0,0,10 MIN ADDTL FOR ATC DELAYS,0,960,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,35540,FALSE,null,24013KT 10SM FEW120 33/16 A2987 RMK AO2 SLP096 TCU DSNT E T03330156,FALSE,21.105
9/9/2021,9/9/2021,UPS0916,Thursday,SDF,ONT,MD11-PW,N272UP,83,83,244,232,227,212,210,14,12,11,1000,7,8,6,102300Z,6400,30,75200,76000,38000,75000,55400,51400,18000,23600,0,None,0,0,0,104000,102000,85100,436700,420900,0,0,1800,EXTRA FUEL - LIGHT AIRCRAFT AIRCRAFT DOWNGRADED TO CAT 1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,500,-500,53710,FALSE,null,15003KT 10SM CLR 24/16 A2987 RMK AO2 SLP093 T02390156,FALSE,21.105
9/3/2021,9/4/2021,UPS2402,Friday,SDF,ONT,A300-600R,N130UP,90,90,250,242,237,222,219,12,12,13,0,9,8,5,000100Z,6200,45,57700,57500,28750,57500,42800,42200,13500,13700,0,None,0,0,0,63000,63000,63600,300100,300000,0,0,0,15 MIN ADDTL FOR WX DEV OVER MO; OK; TX AND NM FLIGHT PLANNED USING U3W DATABASE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,42872,FALSE,null,25011KT 10SM CLR 34/12 A2985 RMK AO2 SLP089 T03390122 10344 20261 56015,FALSE,21.105
9/3/2021,9/3/2021,UPS2406,Friday,SDF,ONT,A300-600R,N164UP,80,80,250,247,241,227,223,12,12,13,0,9,8,5,232600Z,5000,35,59200,59400,29700,59400,45200,44900,12700,13200,0,None,0,0,0,75000,77000,71600,315500,311200,0,0,0,MEL 32-42-05; CAT 3 DEGRADED. ADDTL FOR ENROUTE WX. FLIGHT PLANNED USING U3W DATABASE.,0,348,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,44552,TRUE,null,25011KT 10SM CLR 34/12 A2985 RMK AO2 SLP089 T03390122 10344 20261 56015,FALSE,21.105
9/3/2021,9/3/2021,UPS2908,Friday,SDF,ONT,B757-200RR,N459UP,85,85,248,250,245,230,227,12,12,12,0,6,8,6,234000Z,4200,40,38600,38900,19450,38900,28600,26700,9300,11700,0,None,0,0,0,48000,57000,37600,210400,191000,0,0,0,10 MIN ADDTL FOR ATC TRAFFIC DELAYS,0,428,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,26272,FALSE,null,25011KT 10SM CLR 34/12 A2985 RMK AO2 SLP089 T03390122 10344 20261 56015,FALSE,21.105
9/3/2021,9/4/2021,UPS5514,Friday,SDF,ONT,A300-600R,N139UP,95,95,247,251,239,231,220,13,12,13,0,8,8,6,001500Z,6300,50,53200,56300,28150,56300,39000,39800,12900,15800,0,None,0,0,0,39000,39000,43200,271200,278500,0,0,0,20 MIN ADDTL FOR WX DEV OVER MO; OK; TX AND NM FLIGHT PLANNED USING U3W DATABASE,0,296,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,39504,FALSE,null,25011KT 10SM CLR 34/12 A2985 RMK AO2 SLP089 T03390122 10344 20261 56015,FALSE,21.105
9/7/2021,9/8/2021,UPS2964,Tuesday,SDF,ONT,B747-400F,N574UP,95,95,241,237,221,205,206,10,24,6,0,14,8,9,001300Z,12700,50,96300,96100,48050,96100,66800,58600,25500,36400,0,None,0,0,0,100000,125000,28500,569600,473800,0,0,0,ADDTL FUEL FOR ENROUTE WX AND TO INCREASE ARRIVAL FUEL,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,59080,TRUE,null,26012KT 10SM FEW110 34/15 A2987 RMK AO2 SLP094 T03390150 10350 20289 56017,FALSE,21.105
9/11/2021,9/11/2021,UPS0908,Saturday,SDF,ONT,B747-400SF,N578UP,85,85,237,247,233,215,209,14,24,10,1300,10,8,14,111700Z,9500,40,90100,94200,47100,92900,64700,67300,21400,25600,0,None,0,0,0,80000,80000,100500,528200,554600,0,0,0,10 MINS ADDTL FUEL FOR ENRTE WX OVER IL; IN,0,550,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,66750,TRUE,null,00000KT 10SM CLR 23/12 A2996 RMK AO2 SLP123 T02330122,FALSE,21.105
9/11/2021,9/11/2021,UPS0920,Saturday,SDF,ONT,B767-300,N373UP,75,75,244,237,237,215,212,12,14,19,800,7,8,6,130400Z,4000,30,50200,50300,25150,49500,38100,35900,10900,13600,0,None,0,0,0,71000,80000,59000,307700,286900,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,36420,FALSE,null,36003KT 10SM CLR 23/13 A2995 RMK AO2 SLP123 T02330128,FALSE,21.105
9/3/2021,9/3/2021,UPS0916,Friday,SDF,ONT,MD11-PW,N285UP,95,95,244,240,240,220,219,14,12,13,0,7,8,8,102600Z,10600,50,79900,79800,39900,79800,57400,54200,20700,24000,0,None,0,0,0,93000,95000,85800,435500,427100,0,0,0,OPS LIMITING MEL: 22-21-1-1 OPS LIMITING MEL: 22-10-1-0-1 OPS LIMITING CDL: 49-17-12 OPS LIMITING CDL: 49-17-13 CAT DOWNGRADE: CAT II 10 MINS ADDTL FUEL FOR ENRTE WX DEV OVER OK/TX 10 MINS ADDTL FUEL FOR DEST TRAFFIC,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,56480,TRUE,null,00000KT 6SM HZ CLR 18/14 A2992 RMK AO2 SLP118 T01780139,FALSE,21.105
9/3/2021,9/3/2021,UPS0918,Friday,SDF,ONT,B767-300W,N318UP,78,78,244,256,248,234,220,12,14,18,0,7,8,10,114400Z,4000,30,49800,49600,24800,49600,37400,35300,11100,13400,0,None,0,0,0,83000,90000,62000,319300,290800,0,0,400,EXTRA FUEL FOR TAXI DELAYS,0,140,2,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,500,-400,35160,FALSE,null,00000KT 5SM HZ CLR 17/14 A2992 RMK AO2 SLP117 T01720139 10200 20172 56005,FALSE,21.105
9/7/2021,9/7/2021,UPS0916,Tuesday,SDF,ONT,B747-8F,N610UP,106,106,237,239,243,207,209,14,24,19,0,10,8,15,103300Z,11700,45,95700,95900,47950,95900,62700,61900,29600,33100,KLAX,None,16,5600,59,106000,99000,97400,614600,613900,0,0,0,15 MIN ADDTL FUEL FOR ATC FLIGHT PLANNED WITH NO PERISHIBLE ITEMS ON BOARD,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300,-300,62604,FALSE,null,00000KT 9SM FEW010 22/17 A2997 RMK AO2 SLP130 T02170167,FALSE,21.105
9/7/2021,9/7/2021,UPS0918,Tuesday,SDF,ONT,B767-300W,N326UP,96,96,244,236,237,214,210,12,14,19,0,7,8,8,112200Z,4100,30,52500,52400,26200,52400,36800,34000,14500,17800,KLAX,None,17,3000,59,86000,95000,53400,327700,285200,0,0,500,15 MINS ADDTL FUEL FOR ARRIVAL DELAYS DUE TO WX EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,528,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,33472,FALSE,null,00000KT 9SM FEW010 22/17 A2997 RMK AO2 SLP130 T02170167,FALSE,21.105
9/10/2021,9/10/2021,UPS0916,Friday,SDF,ONT,MD11-PW,N281UP,83,83,244,237,230,217,212,14,12,11,1400,7,8,7,103300Z,6500,30,77900,78400,39200,77000,58000,52600,18100,24400,0,None,0,0,0,95000,105000,87400,440000,421600,0,0,1800,EXTRA FUEL - LIGHT AIRCRAFT,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,600,-500,56240,FALSE,null,00000KT 10SM FEW120 FEW250 25/14 A2988 RMK AO2 SLP097 T02500139,FALSE,21.105
9/10/2021,9/10/2021,UPS0918,Friday,SDF,ONT,B767-300W,N346UP,148,148,244,254,242,232,218,12,14,16,600,7,8,8,115900Z,13600,100,61100,62200,31100,61600,38700,39600,21100,22000,0,None,0,0,0,79000,89000,82600,331200,325700,0,0,500,MEL 28-22-1 MAIN TANK FUEL PUMPS ADDTL FUEL FOR MEL REQUIREMENT EXTRA FUEL FOR TAXI DELAYS,0,1412,11,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,38188,FALSE,null,00000KT 10SM FEW120 SCT250 25/14 A2989 RMK AO2 SLP099 T02500139 10267 20244 55005,FALSE,21.105
9/8/2021,9/8/2021,UPS0918,Wednesday,SDF,ONT,B767-300W,N302UP,93,93,244,249,250,227,212,12,14,30,0,7,8,8,121400Z,6200,45,52000,51800,25900,51800,37000,37000,13700,13400,0,None,0,0,0,82000,104000,81100,336300,312600,0,0,500,CDL 27-51-2 INBOARD FLAP TORQUE TUBE SLOT DOORS ADDTL FUEL FOR ENROUTE WEATHER EXTRA FUEL FOR TAXI DELAYS,0,1832,14,200,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,35168,TRUE,null,17003KT 7SM FEW150 22/17 A2990 RMK AO2 SLP106 T02170167 10244 20217 56003,FALSE,21.105
8/3/2021,8/3/2021,UPS2908,Tuesday,SDF,ONT,MD11-PW,N282UP,100,100,249,239,233,219,216,15,12,6,0,8,8,11,231400Z,11700,55,78100,77400,38700,77400,54900,52200,21500,23800,0,None,0,0,0,93000,99000,91800,436400,428800,0,0,0,ADDTL FUEL FOR ISO TS ENROUTE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-500,54180,TRUE,null,null,FALSE,21.105
8/13/2021,8/14/2021,UPS5514,Friday,SDF,ONT,B767-300W,N352UP,106,106,244,244,237,222,219,12,14,13,0,7,8,5,003100Z,6800,55,48800,48600,24300,48600,33900,32300,13700,15900,0,None,0,0,0,65000,70000,28200,299800,258000,0,0,700,ADDITIONAL FUEL 25 MIN FOR DEP AND ENROUTE WX EXTRA FUEL FOR POSSIBLE TAXI DELAYS,0,2580,21,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,500,-500,29720,TRUE,null,null,FALSE,21.105
8/3/2021,8/4/2021,UPS2964,Tuesday,SDF,ONT,B747-400F,N581UP,220,80,241,246,242,214,213,10,24,14,0,14,8,15,003900Z,7600,30,134500,134200,67100,134200,73200,71900,57300,61600,0,None,0,0,0,102000,110000,103800,593400,587800,0,0,36500,EXTRA FUEL - ECONOMIC TANKERING. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES. MEL 32-53-1,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,500,-500,72580,FALSE,null,null,FALSE,21.105
8/4/2021,8/5/2021,UPS2964,Wednesday,SDF,ONT,MD11-PW,N276UP,98,98,249,246,242,226,218,15,12,15,0,8,8,9,003700Z,10500,50,80700,79800,39900,79800,57600,52400,21400,25800,0,None,0,0,0,108000,102000,99700,437700,433800,0,0,700,10 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY PNH TO ABQ. 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. EXTRA FUEL FOR EXPECTED TAXI DELAYS.,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,500,-500,57370,FALSE,null,null,FALSE,21.105
8/12/2021,8/12/2021,UPS0916,Thursday,SDF,ONT,MD11-GE,N259UP,84,84,244,226,228,206,210,14,12,10,0,7,8,8,102000Z,6300,30,77200,78000,39000,78000,57300,51000,18200,25400,0,None,0,0,0,93000,102000,87400,438900,425100,0,0,1800,EXTRA FUEL - LIGHT AIRCRAFT AIRCRAFT DOWNGRADED TO CAT 1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,400,-400,56132,FALSE,null,null,FALSE,21.105
8/12/2021,8/12/2021,UPS0918,Thursday,SDF,ONT,B767-300W,N352UP,78,78,244,249,241,227,218,12,14,15,0,7,8,8,120800Z,4100,30,50300,50300,25150,50300,37300,37100,11800,12300,0,None,0,0,0,84000,103000,88300,334200,319200,0,0,500,EXTRA FUEL FOR TAXI DELAYS,0,976,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,400,-400,36124,FALSE,null,null,FALSE,21.105
8/14/2021,8/14/2021,UPS0920,Saturday,SDF,ONT,B767-300W,N317UP,95,95,244,243,237,221,218,12,14,13,0,7,8,6,122700Z,6500,50,50000,50200,25100,50200,35800,35600,13000,14000,0,None,0,0,0,74000,80000,59800,310100,290100,0,0,0,OPS LIMITING CDL:57-41-2 AERODATA APPLIED ADDTL FUEL FOR DELAYS DUE TO EN ROUTE WX/TURB,0,1416,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,34184,TRUE,null,null,FALSE,21.105
9/8/2021,9/8/2021,UPS2908,Wednesday,SDF,ONT,MD11-PW,N278UP,95,95,249,234,219,214,209,15,12,5,0,8,8,5,230100Z,10800,50,76400,75800,37900,75800,53800,48600,20800,25400,0,None,0,0,0,102000,109000,101000,442200,432800,0,0,0,ADDTL FUEL FOR SOCAL TRAFFIC CDL 49-17-12 CDL 49-17-13 APU NOT,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-500,53000,FALSE,null,26007KT 220V290 10SM FEW120 36/15 A2981 RMK AO2 SLP074 T03560150,FALSE,21.105
9/12/2021,9/12/2021,UPS0900,Sunday,SDF,ONT,B747-400F,N572UP,85,85,237,239,234,207,210,14,24,9,1300,10,8,15,220900Z,10500,40,100700,99800,49900,98500,72900,71800,23800,26700,0,None,0,0,0,140000,146000,129800,595500,581000,0,0,0,ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC/TRAFFIC/LA BASIN ADDTL FUEL FOR ENRTE WX FCST ACROSS ROCKIES,0,196,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,71604,TRUE,null,25009G14KT 10SM CLR 38/05 A2988 RMK AO2 SLP095 T03830050,FALSE,21.105
9/12/2021,9/13/2021,UPS0916,Sunday,SDF,ONT,B767-300W,N342UP,90,90,244,241,240,219,218,12,14,15,700,7,8,7,003900Z,5900,45,51200,51900,25950,51200,37600,35400,12400,15800,0,None,0,0,0,83000,79000,41900,311100,274500,0,0,0,ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC/TRAFFIC/LA BASIN ADDTL FUEL FOR ENRTE WX FCST ACROSS ROCKIES,0,768,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,400,-400,34632,TRUE,null,22009KT 10SM CLR 34/09 A2987 RMK AO2 SLP093 T03440089,FALSE,21.105
9/12/2021,9/12/2021,UPS0918,Sunday,SDF,ONT,A300-600R,N150UP,95,95,247,236,237,216,218,13,12,14,0,8,8,5,233600Z,7600,50,62500,62800,31400,62800,45400,46200,15800,15900,0,None,0,0,0,84000,90000,87900,331500,329900,0,0,0,FLIGHT PLANNED USING U3W DATABASE - OPS LIMITING MEL 22-26-34-3-3-1 A/C DOWNGRADED TO CAT II - ADDTL FUEL FOR ATC,0,1052,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,45148,FALSE,null,21010KT 10SM CLR 37/08 A2986 RMK AO2 SLP089 T03720083 10383 20328 56014,FALSE,21.105
9/14/2021,9/14/2021,UPS0916,Tuesday,SDF,ONT,B747-8F,N629UP,88,88,237,250,247,218,215,14,24,20,400,10,8,12,113600Z,7800,30,97200,96100,48050,95700,69800,68900,24000,26800,0,None,0,0,0,102000,119000,125100,635800,639200,0,0,3400,EXTRA FUEL - LIGHT AIRCRAFT,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,300,-300,70166,FALSE,null,00000KT 10SM CLR 19/09 A2990 RMK AO2 SLP106 T01890094 10239 20189 51002,FALSE,21.105
9/14/2021,9/14/2021,UPS0918,Tuesday,SDF,ONT,B767-300W,N358UP,78,78,244,257,243,235,226,12,14,11,400,7,8,6,115100Z,4100,30,51900,52000,26000,51600,39400,39200,11300,12400,0,None,0,0,0,83000,93000,84000,325800,316800,0,0,400,EXTRA FUEL FOR TAXI DELAYS,0,700,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,500,-500,38500,FALSE,null,00000KT 10SM CLR 19/09 A2990 RMK AO2 SLP106 T01890094 10239 20189 51002,FALSE,21.105
9/5/2021,9/5/2021,UPS0920,Sunday,SDF,ONT,B747-400F,N570UP,88,88,237,243,235,211,215,14,24,9,0,10,8,11,230500Z,11200,42,103700,103000,51500,103000,74800,73400,24900,27900,0,None,0,0,0,127000,145000,141900,597200,592800,0,0,400,15 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,400,-400,74552,FALSE,null,25011KT 10SM FEW120 FEW250 41/06 A2982 RMK AO2 SLP073 T04110056,FALSE,21.105
9/5/2021,9/5/2021,UPS1412,Sunday,SDF,ONT,A300-600R,N144UP,87,87,247,238,243,218,217,13,12,16,0,8,8,10,233700Z,6600,40,66200,65900,32950,65900,49800,47600,15000,17100,0,None,0,0,0,74000,90000,91600,334400,335300,0,0,300,FLIGHT PLANNED USING U3W DATABASE - ADDTL FUEL FOR ENROUTE WX,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,700,-600,50024,TRUE,null,25011KT 10SM FEW250 39/03 A2981 RMK AO2 SLP072 T03940033 10422 20344 56015,FALSE,21.105
9/2/2021,9/2/2021,UPS2908,Thursday,SDF,ONT,MD11-PW,N287UP,111,111,249,241,247,221,222,15,12,16,0,8,8,9,224600Z,14500,66,84200,86600,43300,86600,57900,54200,24500,30800,0,None,0,0,0,102000,105000,82800,447200,427400,0,0,0,ADDTL FUEL FOR ENROUTE TS CDL 49-17-13 APU NOT CDL 49-17-12,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,-600,55236,TRUE,null,25008KT 10SM CLR 29/13 A2988 RMK AO2 SLP101 T02940133,FALSE,21.105
9/2/2021,9/3/2021,UPS2964,Thursday,SDF,ONT,B747-400SF,N578UP,95,95,241,243,229,211,209,10,24,8,0,14,8,12,003100Z,12700,50,102500,102800,51400,102800,72800,69700,25700,30700,0,None,0,0,0,109000,111000,97200,571600,558600,0,0,0,10 MINS ADDTL FUEL FOR ISOLATED TSRA ACTIVITY IFI TO PNH. 10 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC. FUEL INCREASED 0.9% IN CASE SDF LOAD PLANNING LOADS PERISHABLES.,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500,-500,71420,FALSE,null,25008KT 10SM CLR 28/14 A2986 RMK AO2 SLP097 T02830139,FALSE,21.105
9/12/2021,9/12/2021,UPS0920,Sunday,SDF,ONT,B747-400F,N580UP,256,101,237,241,240,209,215,14,24,10,900,10,8,15,231100Z,13300,50,151000,150100,75050,149200,76500,76600,70500,72600,0,None,0,0,0,140000,150000,135500,651200,638000,0,0,42700,ADDTL FUEL FOR ATC EXTRA FUEL FOB,0,1550,6,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,500,-500,75050,FALSE,null,22010KT 10SM CLR 38/04 A2987 RMK AO2 SLP091 T03780044,FALSE,21.105
