Flight date,Arrival date,Flight number,Day of week,Origin,Destination,Aircraft fleet type,Tail number,PAF,Adjusted PAF,Block time scheduled,Block time planned,Block time actual,Enroute time planned,Enroute time actual,Taxi out time scheduled,Taxi out time planned,Taxi out time actual,Taxi out actual (lbs),Taxi in time scheduled,Taxi in time planned,Taxi in time actual,Arrival time planned,Additional fuel (lbs),Additional fuel (mins),Total fuel planned,Total fuel actual,Take off fuel,Enroute fuel planned,Enroute fuel actual,Arrival fuel planned,Arrival fuel actual,Alternate planned,checAlternate actual,Alternate fuel (min),Alternate fuel (lbs),Alternate distance,Payload weight forecast,Payload weight planned,Payload weight actual,Takeoff weight planned,Takeoff weight actual,Contingency fuel (lbs),Contingency fuel (min),Extra fuel (lbs),Dispatcher remarks,Contingency fuel %,Additional Fuel Actual (lbs),Additional Fuel Actual (min),Extra fuel actual (lbs),Extra fuel reason taxi,Extra fuel reason previous fuel on board,Extra fuel reason delays,Extra fuel reason tankering,Extra fuel reason operational needs,Extra fuel other reason,Fuel impact of adding 5000,Fuel impact of reducing 5000,Payload expected en-route fuel,Enroute Weather Indicator,Turnover Notes,Metar Value,Low Visibility Indicator
2021-10-30,2021-10-30,UPS0076,Saturday,SDF,DXB,B747-8F,N615UP,107,107,815,826,813,797,790,24,24,11,700,5,5,12,223500Z,9600,34,333400,333100,332400,297800,287200,32200,45200,OMDW,None,14,5300,47,157000,160000,139700,913000,893600,0,0,700,PLEASE CONTACT FLIGHT CONTROL 2 HOURS PRIOR TO WAYPOINT -ORTAP- FOR REDISPATCH TO DXB 15 MINS ADDTL FUEL FOR PERISHABLES ONBOARD (1.8%) EXTRA FUEL FOR TAXI DELAYS RAIM CHECK OK,0,0,0,0,true,false,true,false,false,false,1300,-1300,292522,false,null,VRB01KT CAVOK 27/20 Q1018 NOSIG,false
2021-08-07,2021-08-07,UPS0076,Saturday,SDF,DXB,B747-8F,N616UP,139,139,815,841,838,812,811,24,24,20,1300,5,5,7,224000Z,9700,34,351500,351600,350300,304000,285500,44200,64800,OOMS,None,42,15600,238,139000,155000,104600,926300,876800,0,0,700,ADDL FUEL FOR ATC 20 MIN XTRA FUEL FOR APU/TAXI RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF PNZ FOR REDISPATCH,0,0,0,0,false,false,false,false,false,true,1500,-1500,288880,false,null,34004KT 300V060 8000 NSC 35/29 Q0999 NOSIG,false
2021-08-11,2021-08-11,UPS0076,Wednesday,SDF,DXB,B747-8F,N623UP,149,149,815,830,834,801,798,24,24,26,2200,5,5,10,223500Z,12800,45,358100,358200,356000,308800,294700,46000,61300,OMDW,None,33,11500,148,137000,160000,124800,937800,903600,0,0,900,OPS LIMITING MEL:32-53-1 CAT DOWNGRADE: CAT I ADDTL FUEL FOR WX/AND POSSIBLE ATC DEVIATIONS BTWN DBA AND FYM PER NOTAM W0569/21 EXTRA FUEL FOR TAXI RAIM CHECK OKAY PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF CNA FOR REDISPATCH,0,0,0,0,false,false,false,false,false,true,1400,-1300,299648,false,null,10003KT 040V140 CAVOK 35/22 Q1000 NOSIG,false
2021-08-12,2021-08-12,UPS0076,Thursday,SDF,DXB,B747-8F,N609UP,147,147,815,839,838,810,806,24,24,20,900,5,5,12,231100Z,13000,45,374500,373900,373000,324900,311000,46300,62000,OMDW,None,33,11600,148,139000,160000,145700,954400,941300,0,0,800,ADDTL FUEL FOR WX/AND POSSIBLE ATC DEVIATIONS BTWN DBA AND FYM PER NOTAM W0569/21 1.8% FUEL INCREASE PER SYSTEMS MANUAL FOR PERISHABLES EXTRA FUEL: TAXI DELAYS RAIM CHECK OKAY PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF OTROT FOR REDISPATCH,0,0,0,0,false,false,false,false,false,true,1300,-1300,321182,false,null,08005KT 7000 NSC 33/30 Q1000 NOSIG,false
2021-09-01,2021-09-01,UPS0076,Wednesday,SDF,DXB,B747-8F,N623UP,93,93,815,827,817,798,789,24,24,25,2000,5,5,3,223400Z,800,3,329300,329500,327500,297200,291300,28800,36200,OMSJ,None,13,4800,40,136000,156000,154500,905000,904700,0,0,1400,B044 DISPATCHER REMARK: PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (TIVLU) FOR REDISPATCH CAT DOWNGRADE: CAT I RAIM CHECK: OK EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1400,-1400,296780,false,null,15007KT CAVOK 34/18 Q1002 NOSIG,false
2021-09-14,2021-09-14,UPS0076,Tuesday,SDF,DXB,B747-8F,N622UP,137,137,815,830,836,801,799,24,24,23,1500,5,5,14,230500Z,7100,25,347600,347200,345700,300400,291800,43900,53900,OOMS,None,42,15600,238,147000,160000,143200,927100,911300,0,0,1100,16 MINS ADDTL FUEL FOR ENRTE DEV/DEST ATC EXTRA FUEL FOR TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLIGHT CONTROL BETWEEN 60 AND 120 MINUTES PRIOR TO WAYPOINT -MILPA- FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1300,296032,false,null,34007KT 320V020 9999 FEW015 33/29 Q1001 NOSIG,false
2021-09-15,2021-09-15,UPS0076,Wednesday,SDF,DXB,B747-8F,N615UP,140,140,815,826,829,797,798,24,24,17,1100,5,5,14,225700Z,10100,35,364400,364100,363000,315500,305500,45600,57500,OOMS,None,42,15900,238,145000,170000,155400,954000,940700,0,0,1100,CTC FTL CTL UP TO 2HRS PRIOR TO VAKSU FOR RE-DISPATCH. RAIM CHECK OK. 15 MIN ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,311704,false,null,10006KT 8000 NSC 32/28 Q1001 NOSIG,false
2021-10-15,2021-10-15,UPS0076,Friday,SDF,DXB,B747-8F,N627UP,132,132,815,840,835,811,798,24,24,28,2500,5,5,9,225200Z,8600,30,357400,357200,354700,311100,294700,42900,60000,OOMS,None,38,14300,217,162000,170000,153300,947400,931600,0,0,1000,MELS: 32-42-4B-2 #5 BRAKE TORQUE LIMITER 15MINS ADDL FUEL FOR ENRTE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF GIANO FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1400,-1300,306758,false,null,13005KT 090V150 9999 FEW020 29/23 Q1006 NOSIG,false
2021-10-07,2021-10-07,UPS0076,Thursday,SDF,DXB,B747-8F,N621UP,171,171,815,833,831,804,793,24,24,33,2200,5,5,5,224500Z,27000,95,370500,370100,367900,315300,302800,51800,65100,OMSJ,None,13,4800,40,155000,170000,154400,960100,945200,0,0,1000,MELS: 28-22-1-1A #1 AFT MAIN TANK BOOST PUMPS 65MINS ADDL FUEL FOR MEL REQUIREMENTS (18.8LBS) 15MINS ADDL FUEL FOR ENRTE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF LURON FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1300,311244,true,null,07003KT 020V120 CAVOK 31/25 Q1006 NOSIG,false
2021-11-06,2021-11-07,UPS0076,Saturday,SDF,DXB,B747-400F,N577UP,98,98,800,840,835,811,810,10,24,9,0,10,5,16,015400Z,0,0,342000,341600,341600,308400,304800,29500,38800,OMDW,None,27,9500,122,130000,122000,119600,811900,810200,0,0,1100,- ADDTL FUEL FOR WX/ATC EXTRA FUEL FOR DEP DELAYS - PLZ CTC FLT CTRL WITHIN 2HRS OF WYPT -MOU- FOR REDISPATCH TO OMDB - RAIM CHECK OKAY - CDL27-51-1: (1 MID FLP ONLY) TKF/LND PERF PNLTYS APPLIED BURN INCR 1.5% & ENRTE CLIMB DCR 9.3 LBS @ LRC -,0,0,0,0,false,false,false,false,false,true,1500,-1500,307680,true,null,19005KT 7000 NSC 25/19 Q1010 NOSIG,false
2022-02-10,2022-02-10,UPS0076,Thursday,SDF,DXB,B747-8F,N624UP,176,176,809,817,818,788,779,24,24,32,2000,5,5,7,230900Z,20900,73,357600,357700,355700,299600,288100,54700,67600,OOMS,None,37,14000,217,148000,165000,155900,942600,935100,0,0,1100,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF BAKRO FOR REDISPATCH. RAIM CHECK: OK 60 MINS ADDTL FUEL FOR ARRIVAL DELAYS DUE TO UAE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1300,-1300,297234,false,null,12003KT CAVOK 20/09 Q1016 NOSIG,false
2022-01-27,2022-01-27,UPS0076,Thursday,SDF,DXB,B747-8F,N618UP,130,130,809,813,801,784,767,24,24,25,2000,5,5,9,231700Z,11400,40,329100,328400,326400,286200,265900,39600,60500,OMDW,None,33,11600,148,153000,160000,123900,909100,874300,0,0,0,- 10MIN ADDL FUEL FOR ATC PLS CTC FLT CTL W/IN 2 HRS OF WYPT DIMIS FOR REDISP RAIM CHECK OK -,0,0,0,0,false,false,false,false,false,false,1300,-1300,276814,false,null,VRB02KT 7000 NSC 19/15 Q1015 NOSIG,false
2021-11-09,2021-11-09,UPS0076,Tuesday,SDF,DXB,B747-8F,N628UP,103,103,809,851,823,822,797,24,24,19,1500,5,5,7,235000Z,5100,18,343000,342000,340500,308200,290200,31500,50300,OMSJ,None,13,4800,40,159000,165000,146800,927600,909900,0,0,0,15 MIN ADDTL FUEL FOR POSSIBLE TURB OVER ITALY PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF NTS FOR REDISPATCH RAIM CHECK OKAY,0,0,0,0,false,false,false,false,false,false,1300,-1300,303468,false,null,08004KT 340V100 9999 FEW030 26/14 Q1015 NOSIG,false
2021-07-13,2021-07-13,UPS0076,Tuesday,SDF,DXB,B747-8F,N627UP,98,98,815,830,820,801,800,24,24,16,0,5,5,4,222400Z,6500,23,341000,341300,341300,307700,289200,30000,50600,OMSJ,None,13,4900,40,141000,155000,128900,916000,890600,0,0,1400,- PERISHABLES PLANNED 1.8% BURN INCREASE APPLIED TO THE OFP. - ADDTL ENROUTE WX/ATC EXTRA TAXI/REDISPATCH - RAIM CHECK OKAY - PLZ CTC FLT CTRL PRIOR TO BELIX FOR REDISPATCH ARTR TO OMDB -,0,0,0,0,false,false,false,false,false,true,1300,-1300,300914,true,null,12015KT 9000 NSC 35/24 Q0995 NOSIG,false
2021-08-26,2021-08-26,UPS0076,Thursday,SDF,DXB,B747-8F,N611UP,134,134,815,853,849,824,819,24,24,26,1900,5,5,4,225500Z,7300,25,371200,371400,369500,324100,303400,43800,66100,OOMS,None,42,15900,238,137000,160000,127000,951000,919100,0,0,1100,CTC FLT CTL UP TO 2HRS PRIOR TO ALG FOR RE-DISPATCH. RAIM CHECK OK. 1.8% BURN ADDED FOR PERISHIBLES 10 MIN ADDTL FUEL FOR ARRIVAL DELAYS DUE TO ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS,0,0,0,0,true,false,true,false,false,false,1400,-1400,314860,false,null,11008KT 070V130 7000 NSC 34/28 Q0998 BECMG 4000 HZ,false
2021-08-19,2021-08-19,UPS0076,Thursday,SDF,DXB,B747-8F,N605UP,130,130,815,832,819,803,795,24,24,20,1200,5,5,4,223200Z,8800,30,371000,371000,369800,326400,310200,41300,59600,OMDW,None,33,11800,148,139000,150000,117500,940600,908900,0,0,0,OPS LIMITING CDL: 27-51-2 20 MINS ADDTL FUEL FOR DELAYS DUE TO TRAFFIC RAIM CHECK: OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF (LEGRA) FOR REDISPATCH,0,0,0,0,false,false,false,false,false,false,1400,-1300,317950,false,null,12005KT 060V150 CAVOK 34/26 Q1000 NOSIG,false
2021-10-12,2021-10-12,UPS0076,Tuesday,SDF,DXB,B747-8F,N612UP,111,111,815,850,828,821,801,24,24,21,1500,5,5,6,224900Z,11200,39,354100,354000,352500,316300,301700,34500,50800,OMSJ,None,13,4900,40,156000,175000,152900,949200,928100,0,0,1000,20MINS ADDL FUEL FOR ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF BELIX FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1300,310554,false,null,07003KT 030V100 CAVOK 30/11 Q1008 NOSIG,false
2021-09-18,2021-09-18,UPS0076,Saturday,SDF,DXB,B747-8F,N620UP,113,113,815,826,830,797,792,24,24,22,1300,5,5,16,224000Z,5600,20,329300,329100,327800,291300,290800,34700,37000,OMDW,None,27,9800,122,139000,160000,158300,908900,908300,0,0,600,ADDTL FUEL FOR DELAYS DUE TO ENROUTE WX/ATC EXTRA FUEL FOR TAXI PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF ALG WITH ZFW; EST FUEL AND ETA FOR REDISPATCH. RAIM CHECK OK,0,0,0,0,false,false,false,false,false,true,1400,-1300,290858,true,null,11004KT 070V130 CAVOK 32/22 Q1003 NOSIG,false
2021-09-21,2021-09-21,UPS0076,Tuesday,SDF,DXB,B747-8F,N626UP,101,101,815,885,888,856,847,24,24,29,2600,5,5,12,232500Z,5600,20,346900,347000,344400,313600,309800,30000,34600,OMSJ,None,13,4700,40,145000,155000,142300,921900,910700,0,0,1400,ADDTL FUEL FOR ATC EXTRA FUEL FOR REDISPATCH (B044) BUFFER PLEASE CONTACT FLIGHT CONTROL WITHIN 2 HOURS OF <ALG> FOR REDISPATCH ARTR TO OMDB RAIM CHECK OKAY,0,0,0,0,false,false,false,false,false,true,1400,-1300,310298,false,null,22004KT 170V240 CAVOK 32/27 Q1002 NOSIG,false
2021-10-16,2021-10-16,UPS0076,Saturday,SDF,DXB,B747-8F,N609UP,104,104,815,829,811,800,790,24,24,18,400,5,5,3,223900Z,8500,30,331700,335900,335500,296900,286200,31500,49300,OMSJ,None,13,4900,40,154000,170000,146800,921500,903700,0,0,0,PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF KAPIL FOR REDISPATCH 16 MINS ADDTL FUEL FOR ENROUTE ATC RAIM CHECK OKAY,0,0,0,0,false,false,false,false,false,false,1400,-1300,290868,false,null,09004KT 050V120 7000 NSC 29/24 Q1005 NOSIG,false
2021-11-16,2021-11-16,UPS0076,Tuesday,SDF,DXB,B747-8F,N628UP,122,122,809,826,808,797,783,24,24,19,900,5,5,6,232900Z,4800,17,348400,348100,347200,306500,287300,38600,59900,OMDW,None,33,11400,148,159000,165000,133900,933000,903400,0,0,1100,- CDL32-10-1: TOTAL MISSING OF SEAL IS 4 INCHES PERF PNLTYS APPLIED FOR 1FT (OR LESS) OF MISSING SEAL - RAIM CHECK OKAY - ADDTL FUEL FOR WX/ATC EXTRA FUEL FOR DEP DELAYS - PLZ CTC FLT CTRL WITH 2HRS OF WYPT -BEBIX- FOR REDISPATCH ARTR TO OMDB -,0,0,0,0,false,false,false,false,false,true,1200,-1200,299036,false,null,16004KT CAVOK 25/16 Q1010 NOSIG,false
2021-11-23,2021-11-23,UPS0076,Tuesday,SDF,DXB,B747-8F,N616UP,127,127,809,843,821,814,800,24,24,17,1100,5,5,4,233600Z,7200,25,356400,356000,354900,313000,293000,40100,61900,OMDW,None,27,9800,122,159000,175000,154500,951200,931800,0,0,0,- CAT DOWNGRADE: CAT I. - 10 MINS ADDTL FUEL FOR FCST TS THRU LGGG FIR 15 MINS ADDTL FUEL FOR MIL EXER THRU HECC FIR - PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF LODLA FOR REDISPATCH. - RAIM CHECK: OK - HECC FIR NOTAM: W1010/21 Q)HECC/QWELW/IV/BO/AW/000/999/3000N03143E007 A)HECP B)2111230730 C)2111252200 EST E)MIL EXER WILL TAKE PLACE RADIUS 10KM CENTRE 300023N0314335E;CAIRO TMA AND HECP AD AFFECTED; TFC TO FLW ATC INSTRUCTIONS. F)GND G)UNL) -,0,0,0,0,false,false,false,false,false,false,1300,-1300,307670,false,null,20003KT 170V240 CAVOK 25/20 Q1012 NOSIG,false
2021-09-07,2021-09-07,UPS0076,Tuesday,SDF,DXB,B747-400F,N575UP,106,106,823,851,842,822,820,25,24,10,800,12,5,12,222400Z,4000,15,346700,345900,345100,310800,290200,31800,54900,OMFJ,None,24,9000,109,116000,145000,88500,840800,791600,0,0,1400,EXTRA FUEL FOR REDISPATCH (B044) BUFFER PLEASE CONTACT FLIGHT CONTROL WITHIN 2 HOURS OF <GIANO> FOR REDISPATCH ARTR TO OMDB. RAIM CHECK OKAY,0,0,0,0,false,false,false,false,false,true,1800,-1800,290460,false,null,34006KT 7000 NSC 33/28 Q1000 NOSIG,false
2021-09-28,2021-09-28,UPS0076,Tuesday,SDF,DXB,B747-8F,N613UP,113,113,815,821,844,792,800,24,24,23,2000,5,5,21,224400Z,8600,30,343000,342500,340500,305100,291100,34600,49400,OMSJ,None,13,4900,40,149000,175000,158600,937900,921900,0,0,2100,ADDTL FUEL FOR ATC EXTRA FUEL FOR REDISPATCH (B044) BUFFER RAIM CHECK OKAY PLEASE CONTACT FLIGHT CONTROL WITHIN 2 HOURS OF <ALG> FOR REDISPATCH ARTR TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1300,300836,false,null,01007KT 350V070 CAVOK 32/27 Q1003 NOSIG,false
2021-09-29,2021-09-29,UPS0076,Wednesday,SDF,DXB,B747-8F,N609UP,142,142,815,831,826,802,790,24,24,23,2200,5,5,13,234500Z,13000,45,362700,362000,359800,315100,301600,44300,58200,OMDW,None,27,10000,122,155000,180000,168000,962600,953700,0,0,2100,ADDTL FUEL FOR ATC EXTRA FUEL FOR REDISPATCH (B044) BUFFER RAIM CHECK OKAY PLEASE CONTACT FLIGHT CONTROL WITHIN 2 HOURS OF <ALG> FOR REDISPATCH ARTR,0,0,0,0,false,false,false,false,false,true,1300,-1300,311980,false,null,23004KT 140V250 CAVOK 32/23 Q1004 NOSIG,false
2021-10-20,2021-10-20,UPS0076,Wednesday,SDF,DXB,B747-8F,N624UP,136,136,815,826,843,797,803,24,24,20,1600,5,5,20,222200Z,10100,35,352600,352600,351000,304900,292800,44400,58200,OOMS,None,41,15600,238,166000,175000,148200,947600,921900,0,0,1000,17MINS ADDL FUEL FOR ENRTE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF BELIX FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1400,-1400,297396,false,null,34006KT CAVOK 30/24 Q1010 NOSIG,false
2021-10-22,2021-10-22,UPS0076,Friday,SDF,DXB,B747-8F,N612UP,111,111,815,831,844,802,797,24,24,29,1600,5,5,18,224300Z,11200,39,341200,340800,339200,303400,285800,34600,53400,OMSJ,None,13,4900,40,165000,175000,140800,936300,903200,0,0,1000,MELS: 21-58-6 EQUIP COOLING SUPPLY FAN 20MINS ADDL FUEL FOR ENRTE ATC EXTRA FUEL FOR EXPECTED TAXI DELAYS RAIM CHECK OK PLEASE CONTACT FLT CTL WITHIN 2 HOURS OF BELIX FOR REDISPATCH TO OMDB,0,0,0,0,false,false,false,false,false,true,1300,-1300,294508,false,null,06004KT 030V100 CAVOK 30/20 Q1011 NOSIG,false
2021-10-27,2021-10-27,UPS0076,Wednesday,SDF,DXB,B747-8F,N606UP,136,136,815,838,834,809,798,24,24,30,2600,5,5,6,223600Z,10900,38,355700,356000,353400,310300,303900,42000,49500,OMDW,None,33,11500,148,167000,167000,160500,943000,937700,0,0,800,25 MIN ADDTL FUEL FOR ATC / ENROUTE WX EXTRA FUEL FOR TAXI DELAYS RAIM CHECK OK CONTACT FLIGHT CONTROL 2 HOURS PRIOR TO WAYPOINT ALG FOR RE-DISPATCH,0,0,0,0,false,false,false,false,false,true,1400,-1400,308480,true,null,09006KT 060V140 CAVOK 27/20 Q1013 NOSIG,false
2021-10-28,2021-10-28,UPS0076,Thursday,SDF,DXB,B747-400F,N581UP,131,131,823,831,820,802,796,25,24,20,2200,12,5,4,223900Z,9000,33,355800,355900,353700,312900,309500,38900,44200,OMDW,None,32,11200,148,124000,140000,130100,844700,840800,0,0,900,ADDTL FUEL FOR ATC / ENROUTE WX EXTRA FUEL FOR TAXI DELAYS RAIM CHECK OK A/C IS CAT 1 CONTACT FLIGHT CONTROL 2 HOURS PRIOR TO WAYPOINT ALG FOR RE-DISPATCH PLANNED FOR KSDF RWY 17R FULL LENGTH FOR DEPARTURE,0,0,0,0,false,false,false,false,false,true,1700,-1700,309534,true,null,10007KT 070V160 CAVOK 27/20 Q1014 NOSIG,false
2021-11-24,2021-11-25,UPS0076,Wednesday,SDF,DXB,B747-8F,N622UP,127,127,809,860,861,831,829,24,24,21,1900,5,5,11,000500Z,9200,32,369600,369900,368000,326500,309100,39800,58900,OMDW,None,27,9800,122,166000,180000,140800,969100,931000,0,0,1400,PLEASE CONTACT FLIGHT CONTROL 2 HRS PRIOR TO NIDIL FOR REDISPATCH. 20 MINS ADDTL FUEL FOR ATC/TRAFFIC DELAYS. EXTRA FUEL FOR EXPECTED TAXI DELAYS. RAIM CHECK OKAY.,0,0,0,0,true,false,true,false,false,false,1300,-1300,316308,false,null,28006KT CAVOK 26/17 Q1013 NOSIG,false
